article_id,source_file,title_raw,label_original,label_name,label_id,target_value,split,title_clean,raw_char_len,clean_char_len,raw_token_len,clean_token_len,clean_is_empty,duplicate_raw_title,duplicate_clean_title
raw_data.xlsx::468,raw_data.xlsx,"Nhờ khoản thu từ cổ tức, Nước Thủ Dầu Một (TDM) báo lãi quý 1/2021 cao nhất kể từ khi thành lập",3,positive,2,1.0,train,Nhờ khoản thu từ cổ_tức Nước Thủ_Dầu_Một TDM báo lãi quý 1 2021 cao nhất kể từ khi thành_lập,95,92,22,19,False,False,False
raw_data.xlsx::469,raw_data.xlsx,"CEO Lê Quốc Bình: Đang hợp tác với 4 ngân hàng tên tuổi cùng 15 CTCK, ví điện tử khác để làm dự án Fintech, nếu hoàn thành nợ CII sẽ về 0",2,neutral,1,0.0,train,CEO Lê_Quốc_Bình_Đang hợp_tác với 4 ngân_hàng tên_tuổi cùng 15 CTCK ví điện_tử khác để làm dự_án Fintech nếu hoàn_thành nợ CII sẽ về 0,137,134,33,24,False,False,False
raw_data.xlsx::470,raw_data.xlsx,"ĐHĐCĐ Danh Khôi (NRC): Từ quý 3 lợi nhuận dự tăng mạnh khi dòng vốn chốt lời từ chứng khoán chuyển sang BĐS, sẽ họp bất thường công bố một đề án lớn",3,positive,2,1.0,train,ĐHĐCĐ Danh_Khôi_NRC_Từ quý 3 lợi_nhuận dự tăng mạnh khi dòng vốn chốt lời từ chứng_khoán chuyển sang BĐS sẽ họp bất_thường công_bố một đề_án lớn,148,144,33,25,False,False,False
raw_data.xlsx::471,raw_data.xlsx,"ĐHCĐ Viettel Construction (CTR): Đầu tư 2.000 tỷ cho lĩnh vực hạ tầng cho thuê, có thể cán mốc doanh thu 8.000 tỷ đồng trong năm 2021",3,positive,2,1.0,val,ĐHCĐ Viettel_Construction_CTR_Đầu tư 2 000 tỷ cho lĩnh_vực hạ_tầng cho thuê có_thể cán mốc doanh_thu 8 000 tỷ đồng trong năm 2021,133,129,27,22,False,False,False
raw_data.xlsx::472,raw_data.xlsx,"Bảo hiểm Quân đội: Đặt mục tiêu lợi nhuận tăng 49%, chốt chia cổ tức 10%",3,positive,2,1.0,train,Bảo_hiểm Quân_đội Đặt mục_tiêu lợi_nhuận tăng 49 chốt chia cổ_tức 10,72,68,16,11,False,False,False
raw_data.xlsx::473,raw_data.xlsx,Ngân hàng nào đang bơm vốn khủng cho 20 công ty chứng khoán margin lớn?,2,neutral,1,0.0,train,Ngân_hàng nào đang bơm vốn khủng cho 20 công_ty chứng_khoán margin lớn,71,70,15,12,False,False,False
raw_data.xlsx::474,raw_data.xlsx,"VnIndex tăng mạnh mẽ 20 điểm cuối phiên, STB, CTG, VPB bứt phá",3,positive,2,1.0,train,VnIndex tăng mạnh_mẽ 20 điểm cuối phiên STB CTG VPB bứt_phá,62,59,13,11,False,False,False
raw_data.xlsx::475,raw_data.xlsx,Kênh đầu tư ‘nhẹ đầu’ cho nhân viên văn phòng năm 2021,2,neutral,1,0.0,train,Kênh đầu_tư nhẹ đầu cho nhân_viên văn_phòng năm 2021,54,52,12,9,False,False,False
raw_data.xlsx::476,raw_data.xlsx,Eximbank đã mua lại trước hạn toàn bộ nợ xấu từ VAMC,3,positive,2,1.0,train,Eximbank đã mua lại trước hạn toàn_bộ nợ xấu từ VAMC,52,52,12,11,False,False,False
raw_data.xlsx::477,raw_data.xlsx,"FPT Telecom (FOX) báo lãi sau thuế 461 tỷ đồng trong quý 1, tăng 29% so với cùng kỳ",3,positive,2,1.0,test,FPT Telecom_FOX báo lãi sau thuế 461 tỷ đồng trong quý 1 tăng 29 so với cùng kỳ,83,79,19,18,False,False,False
raw_data.xlsx::478,raw_data.xlsx,"ĐHCĐ OCH: Đẩy mạnh phát triển Kem Tràng Tiền và Bánh Givral, đặt kế hoạch lãi 50,5 tỷ đồng trong năm 2021",3,positive,2,1.0,train,ĐHCĐ OCH Đẩy_mạnh phát_triển Kem_Tràng_Tiền và Bánh_Givral đặt kế_hoạch lãi 50 5 tỷ đồng trong năm 2021,105,103,22,17,False,False,False
raw_data.xlsx::479,raw_data.xlsx,"FPT: LNTT quý 1 tăng 22%, Doanh thu ký mới thị trường nước ngoài đạt gần 4.500 tỷ đồng trong quý 1",3,positive,2,1.0,train,FPT LNTT quý 1 tăng 22 Doanh_thu ký mới thị_trường nước_ngoài đạt gần 4 500 tỷ đồng trong quý 1,98,95,22,20,False,False,False
raw_data.xlsx::480,raw_data.xlsx,"Thủy điện Thác Bà (TBC): Quý 1 lãi 75 tỷ đồng, cao gấp hơn 3 lần cùng kỳ",3,positive,2,1.0,train,Thuỷ_điện Thác_Bà_TBC_Quý 1 lãi 75 tỷ đồng cao gấp hơn 3 lần cùng kỳ,72,68,18,14,False,False,False
raw_data.xlsx::481,raw_data.xlsx,"Giá cổ phiếu tăng mạnh, doanh nghiệp dược làm ăn ra sao trong quý 1",2,neutral,1,0.0,val,Giá cổ_phiếu tăng mạnh doanh_nghiệp dược làm_ăn ra sao trong quý 1,67,66,15,12,False,False,False
raw_data.xlsx::482,raw_data.xlsx,"Cổ đông SHB khoe lãi 28 tỷ đồng nhờ đi ngược đám đông: ""Đi khắp các sàn, room chứng khoán, mạng xã hội không thấy một ai khuyên mua cổ phiếu SHB""",3,positive,2,1.0,test,Cổ_đông SHB khoe lãi 28 tỷ đồng nhờ đi ngược đám đông Đi khắp các sàn room chứng_khoán mạng xã_hội không thấy một ai khuyên mua cổ_phiếu SHB,145,140,32,28,False,False,False
raw_data.xlsx::483,raw_data.xlsx,"Traphaco (TRA): Quý 1 lãi 55 tỷ đồng, tăng 35% so với cùng kỳ 2020",3,positive,2,1.0,test,Traphaco_TRA_Quý 1 lãi 55 tỷ đồng tăng 35 so với cùng kỳ 2020,66,61,15,13,False,False,False
raw_data.xlsx::484,raw_data.xlsx,"Công ty mẹ Minh Phú (MPC): Quý 1 lãi 102 tỷ đồng, giảm 25% so với cùng kỳ 2020",1,negative,0,-1.0,val,Công_ty mẹ Minh_Phú_MPC_Quý 1 lãi 102 tỷ đồng giảm 25 so với cùng kỳ 2020,78,73,19,15,False,False,False
raw_data.xlsx::485,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 23/4,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 23 4,45,45,10,8,False,False,False
raw_data.xlsx::486,raw_data.xlsx,Fortex (FTM): Quý 1 lỗ tiếp 47 tỷ đồng,1,negative,0,-1.0,train,Fortex_FTM_Quý 1 lỗ tiếp 47 tỷ đồng,38,35,9,7,False,False,False
raw_data.xlsx::487,raw_data.xlsx,Nhựa Tiền Phong (NTP): Quý 1 lãi 75 tỷ đồng tăng 73% so với cùng kỳ,3,positive,2,1.0,train,Nhựa_Tiền_Phong_NTP Quý 1 lãi 75 tỷ đồng tăng 73 so với cùng kỳ,67,63,16,13,False,False,False
raw_data.xlsx::488,raw_data.xlsx,"Địa ốc Hoàng Quân (HQC): Đặt kế hoạch lợi nhuận 50 tỷ đồng, cao gấp 2 lần năm 2020",3,positive,2,1.0,train,Địa_ốc Hoàng_Quân_HQC_Đặt kế_hoạch lợi_nhuận 50 tỷ đồng cao gấp 2 lần năm 2020,82,78,19,13,False,False,False
raw_data.xlsx::489,raw_data.xlsx,"Viettel Construction (CTR) lãi ròng gần 72 tỷ đồng trong quý 1, tăng trưởng 41% so với cùng kỳ 2020",3,positive,2,1.0,train,Viettel_Construction_CTR lãi_ròng gần 72 tỷ đồng trong quý 1 tăng_trưởng 41 so với cùng kỳ 2020,99,95,20,16,False,False,False
raw_data.xlsx::490,raw_data.xlsx,VCSC: Lợi nhuận quý 1 gấp 4 cùng kỳ,3,positive,2,1.0,val,VCSC Lợi_nhuận quý 1 gấp 4 cùng kỳ,35,34,9,8,False,False,False
raw_data.xlsx::491,raw_data.xlsx,"CEO Chứng khoán HSC: Sẽ tăng thị phần trong tương lai, nhưng nói không với giảm phí và chấp nhận rủi ro cao như một số CTCK hiện nay!",2,neutral,1,0.0,train,CEO Chứng_khoán HSC Sẽ tăng thị_phần trong tương_lai nhưng nói không với giảm phí và chấp_nhận rủi_ro cao như một_số CTCK hiện_nay,133,130,29,22,False,False,False
raw_data.xlsx::492,raw_data.xlsx,VCSC: Nhà đầu tư đang chờ xác nhận liệu thị trường có thể hấp thụ được lượng lớn cổ phiếu đã bán ra hay bắt đầu một quá trình phân phối,2,neutral,1,0.0,test,VCSC Nhà_đầu_tư đang chờ xác_nhận liệu thị_trường có_thể hấp_thụ được lượng lớn cổ_phiếu đã bán ra hay bắt_đầu một quá_trình phân_phối,135,134,31,21,False,False,False
raw_data.xlsx::493,raw_data.xlsx,Nhà đầu tư để sẵn 65.000 tỷ đồng “nằm chờ” tại các Công ty chứng khoán vào cuối quý 1,3,positive,2,1.0,train,Nhà_đầu_tư để sẵn 65 000 tỷ đồng nằm chờ tại các Công_ty chứng_khoán vào cuối quý 1,85,83,20,17,False,False,False
raw_data.xlsx::494,raw_data.xlsx,"Khối ngoại tiếp tục bán ròng, thị trường “đỏ lửa” trong phiên 22/4",1,negative,0,-1.0,train,Khối ngoại_tiếp tục bán ròng thị_trường đỏ_lửa trong phiên 22 4,66,63,13,11,False,False,False
raw_data.xlsx::495,raw_data.xlsx,"Công ty phân phối Mercedes Haxaco (HAX) lãi 55 tỷ đồng trong quý 1, cao gấp 18 lần cùng kỳ",3,positive,2,1.0,val,Công_ty phân_phối Mercedes Haxaco_HAX lãi 55 tỷ đồng trong quý 1 cao gấp 18 lần cùng kỳ,90,87,20,17,False,False,False
raw_data.xlsx::496,raw_data.xlsx,"Doanh thu vượt mốc nghìn tỷ, Đông Hải Bến Tre (DHC) lãi tăng 138% trong quý 1",3,positive,2,1.0,train,Doanh_thu vượt mốc nghìn tỷ Đông_Hải Bến_Tre DHC lãi tăng 138 trong quý 1,77,73,17,14,False,False,False
raw_data.xlsx::497,raw_data.xlsx,"Thế giới Di động (MWG): Trình phương án chia cổ tức tỷ lệ 2:1, lợi nhuận dự tăng trưởng 21% lên 4.750 tỷ đồng",3,positive,2,1.0,train,Thế_giới Di_động MWG Trình phương_án chia cổ_tức tỷ_lệ 2 1 lợi_nhuận dự tăng_trưởng 21 lên 4 750 tỷ đồng,109,104,24,19,False,False,False
raw_data.xlsx::498,raw_data.xlsx,"Chi phí cước tàu tăng, lợi nhuận Vĩnh Hoàn giảm 14% trong quý 1/2021",1,negative,0,-1.0,train,Chi_phí cước tàu tăng lợi_nhuận Vĩnh_Hoàn giảm 14 trong quý 1 2021,68,66,14,12,False,False,False
raw_data.xlsx::499,raw_data.xlsx,"Đất Xanh (DXG): Lãi ròng quý 1/2021 ghi nhận đúng kế hoạch với 531 tỷ đồng, cao gấp 8 lần cùng kỳ",3,positive,2,1.0,train,Đất Xanh_DXG_Lãi ròng quý 1 2021 ghi_nhận đúng kế_hoạch với 531 tỷ đồng cao gấp 8 lần cùng kỳ,97,93,22,19,False,False,False
raw_data.xlsx::500,raw_data.xlsx,"Rạng Đông (RAL) lãi ròng gần 110 tỷ đồng, EPS đạt 9.109 đồng trong quý 1/2021",3,positive,2,1.0,train,Rạng_Đông RAL lãi_ròng gần 110 tỷ đồng EPS đạt 9 109 đồng trong quý 1 2021,77,74,16,16,False,False,False
raw_data.xlsx::501,raw_data.xlsx,"Quý 1 lỗ 30 tỷ đồng, Vinasun (VNS) đã lỗ 5 quý liên tiếp",1,negative,0,-1.0,test,Quý 1 lỗ 30 tỷ đồng Vinasun_VNS đã lỗ 5 quý liên_tiếp,56,53,14,12,False,False,False
raw_data.xlsx::502,raw_data.xlsx,Dược Hậu Giang (DHG) chốt quyền trả cổ tức năm 2020 bằng tiền tỷ lệ 40%,3,positive,2,1.0,train,Dược_Hậu_Giang_DHG chốt quyền trả cổ_tức năm 2020 bằng tiền tỷ_lệ 40,71,68,16,11,False,False,False
raw_data.xlsx::503,raw_data.xlsx,"Nhiệt điện Quảng Ninh (QTP): Doanh thu giảm sâu, vẫn có lãi hơn 117 tỷ đồng trong quý 1",3,positive,2,1.0,test,Nhiệt_điện Quảng_Ninh QTP Doanh_thu giảm sâu vẫn có lãi hơn 117 tỷ đồng trong quý 1,87,83,19,16,False,False,False
raw_data.xlsx::504,raw_data.xlsx,"Petroland (PTL) bị truy thu và phạt hơn 6,6 tỷ đồng tiền thuế",1,negative,0,-1.0,train,Petroland_PTL bị truy_thu và phạt hơn 6 6 tỷ đồng_tiền thuế,61,59,13,11,False,False,False
raw_data.xlsx::505,raw_data.xlsx,Khối ngoại chi gần 700 tỷ mua cổ phiếu MWG ngay khi “hở room” trong sáng 22/4,3,positive,2,1.0,test,Khối ngoại chi gần 700 tỷ mua cổ_phiếu MWG ngay khi hở room trong_sáng 22 4,77,75,17,16,False,False,False
raw_data.xlsx::506,raw_data.xlsx,"Gỗ Trường Thành (TTF): Năm 2021 đặt kế hoạch lãi tăng gấp 3 lần, rót vốn vào công ty nội thất Natuzzi Singapore",3,positive,2,1.0,train,Gỗ_Trường_Thành_TTF Năm 2021 đặt kế_hoạch lãi tăng gấp 3 lần rót vốn vào công_ty nội_thất Natuzzi_Singapore,111,107,23,16,False,False,False
raw_data.xlsx::507,raw_data.xlsx,"Tăng bán sản phẩm bản quyền, Vinaseed (NSC) lãi quý 1 cao gấp đôi cùng kỳ",3,positive,2,1.0,train,Tăng bán sản_phẩm bản_quyền Vinaseed_NSC lãi quý 1 cao gấp đôi cùng kỳ,73,70,16,13,False,False,False
raw_data.xlsx::508,raw_data.xlsx,"Cổ phiếu giảm sàn la liệt, VN-Index mất hơn 40 điểm trong phiên 22/4",1,negative,0,-1.0,train,Cổ_phiếu giảm sàn la_liệt VN Index mất hơn 40 điểm trong phiên 22 4,68,67,14,14,False,False,False
raw_data.xlsx::509,raw_data.xlsx,"Ông chủ dự án Vườn Vua (TIG): Quý 1 lãi 30 tỷ đồng, cao gần gấp đôi cùng kỳ 2020",3,positive,2,1.0,val,Ông chủ dự_án Vườn_Vua_TIG_Quý 1 lãi 30 tỷ đồng cao gần gấp đôi cùng kỳ 2020,80,76,20,16,False,False,False
raw_data.xlsx::510,raw_data.xlsx,"BOT Cầu Thái Hà: Quý 1 lỗ tiếp 21 tỷ đồng, kéo dài số quý lỗ liên tiếp lên con số 9",1,negative,0,-1.0,train,BOT Cầu Thái_Hà_Quý 1 lỗ tiếp 21 tỷ đồng kéo_dài số quý lỗ liên_tiếp lên con_số 9,83,81,22,17,False,False,False
raw_data.xlsx::511,raw_data.xlsx,"OCH đẩy mạnh tái cấu trúc doanh nghiệp, định hướng đầu tư thêm các hoạt động mới trong năm 2021",2,neutral,1,0.0,train,OCH đẩy_mạnh tái cấu_trúc doanh_nghiệp định_hướng đầu_tư thêm các hoạt_động mới trong năm 2021,95,94,20,14,False,False,False
raw_data.xlsx::512,raw_data.xlsx,"ACB, CRE, GEX, CII, HNG, TNT, CLW, AMS: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,ACB CRE GEX CII HNG TNT CLW AMS Thông_tin giao_dịch lượng lớn cổ_phiếu,78,70,16,13,False,False,False
raw_data.xlsx::513,raw_data.xlsx,"Chứng khoán VIX đạt 398 tỷ đồng lợi nhuận quý 1/2021, hoàn thành gần 60% kế hoạch năm",3,positive,2,1.0,train,Chứng_khoán VIX đạt 398 tỷ đồng lợi_nhuận quý 1 2021 hoàn_thành gần 60 kế_hoạch năm,85,83,18,15,False,False,False
raw_data.xlsx::514,raw_data.xlsx,Chứng khoán APG báo lãi quý 1.2021 gấp 4 lần so với cùng kỳ,3,positive,2,1.0,train,Chứng_khoán APG báo lãi quý 1 2021 gấp 4 lần so với cùng kỳ,59,59,14,14,False,False,False
raw_data.xlsx::515,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 22/4,2,neutral,1,0.0,test,Lịch_sự kiện và tin_vắn chứng_khoán ngày 22 4,45,45,10,8,False,False,False
raw_data.xlsx::516,raw_data.xlsx,Những Công ty chứng khoán nào còn nhiều dư địa cho vay margin?,2,neutral,1,0.0,test,Những Công_ty chứng_khoán nào còn nhiều dư_địa cho vay margin,62,61,13,10,False,False,False
raw_data.xlsx::517,raw_data.xlsx,"Yeah1 (YEG) lỗ ròng thêm 45,6 tỷ đồng trong quý 1/2021",1,negative,0,-1.0,train,Yeah1 YEG lỗ ròng thêm 45 6 tỷ đồng trong quý 1 2021,54,52,11,13,False,False,False
raw_data.xlsx::518,raw_data.xlsx,"Công ty ""séc trắng"" SPAC dành cho ai?",2,neutral,1,0.0,test,Công_ty séc trắng SPAC dành cho ai,37,34,8,7,False,False,False
raw_data.xlsx::519,raw_data.xlsx,Biến tướng của SPAC là niêm yết cửa sau,1,negative,0,-1.0,train,Biến_tướng của SPAC là niêm_yết cửa sau,39,39,9,7,False,False,False
raw_data.xlsx::520,raw_data.xlsx,Thủy điện Đa Nhim – Hàm Thuận – Đa Mi (DNH): Quý 1 lãi 343 tỷ đồng cao gấp 4 lần cùng kỳ,3,positive,2,1.0,train,Thuỷ_điện Đa_Nhim_Hàm_Thuận Đa_Mi_DNH_Quý 1 lãi 343 tỷ đồng cao gấp 4 lần cùng kỳ,88,81,23,14,False,False,False
raw_data.xlsx::521,raw_data.xlsx,"Hoàng Anh Gia Lai (HAG): Cổ phiếu bị đưa vào diện kiểm soát từ ngày 28/4, chỉ được giao dịch phiên chiều",1,negative,0,-1.0,train,Hoàng_Anh Gia_Lai HAG Cổ_phiếu bị đưa vào diện kiểm_soát từ ngày 28 4 chỉ được giao_dịch phiên chiều,104,100,22,18,False,False,False
raw_data.xlsx::522,raw_data.xlsx,"Quý 1, chủ sở hữu Triển lãm Giảng Võ (VEF) báo lãi 53 tỷ đồng cao gấp hơn 4 lần cùng kỳ",3,positive,2,1.0,train,Quý 1 chủ_sở_hữu Triển_lãm Giảng_Võ_VEF báo lãi 53 tỷ đồng cao gấp hơn 4 lần cùng kỳ,87,84,22,17,False,False,False
raw_data.xlsx::523,raw_data.xlsx,Gỗ Trường Thành (TTF) vẫn chưa xử lý được khoản nợ quá hạn 123 tỷ tại DongA Bank,1,negative,0,-1.0,test,Gỗ_Trường_Thành_TTF vẫn chưa xử_lý được khoản nợ quá hạn 123 tỷ tại DongA_Bank,80,78,18,13,False,False,False
raw_data.xlsx::524,raw_data.xlsx,"Năm Bảy Bảy (NBB): Quý 1 lãi 32 tỷ đồng, cao gấp 6 lần cùng kỳ",3,positive,2,1.0,train,Năm Bảy Bảy_NBB_Quý 1 lãi 32 tỷ đồng cao gấp 6 lần cùng kỳ,62,58,16,14,False,False,False
raw_data.xlsx::525,raw_data.xlsx,"Tái định vị thương hiệu, Tường An (TAC) lãi tăng 159% trong quý 1",3,positive,2,1.0,train,Tái định_vị thương_hiệu Tường_An_TAC lãi tăng 159 trong quý 1,65,61,14,10,False,False,False
raw_data.xlsx::526,raw_data.xlsx,"Chứng khoán VPS báo lãi hơn 200 tỷ đồng sau thuế quý 1/2021, gấp đôi cùng kỳ",3,positive,2,1.0,train,Chứng_khoán VPS báo lãi hơn 200 tỷ đồng sau thuế quý 1 2021 gấp đôi cùng kỳ,76,75,17,17,False,False,False
raw_data.xlsx::527,raw_data.xlsx,"Xi măng Hà Tiên 1 (HT1): Kế hoạch lãi trước thuế 815 tỷ đồng trong năm 2021, lương công nhân bình quân 17,6 triệu đồng/tháng",3,positive,2,1.0,train,Xi_măng Hà_Tiên 1 HT1 Kế_hoạch lãi trước thuế 815 tỷ đồng trong năm 2021 lương công_nhân bình_quân 17 6 triệu đồng tháng,124,120,25,22,False,False,False
raw_data.xlsx::528,raw_data.xlsx,"PTB kỳ vọng lợi nhuận 6 tháng đầu năm 2021 tăng trưởng 54%, cả năm đạt hơn 524 tỷ",3,positive,2,1.0,train,PTB kỳ_vọng lợi_nhuận 6 tháng đầu năm 2021 tăng_trưởng 54 cả năm đạt hơn 524 tỷ,81,79,19,16,False,False,False
raw_data.xlsx::529,raw_data.xlsx,"Domesco (DMC): Quý 1 lãi 24 tỷ đồng, thấp nhất trong gần 9 năm",1,negative,0,-1.0,train,Domesco_DMC_Quý 1 lãi 24 tỷ đồng thấp nhất trong gần 9 năm,62,58,14,12,False,False,False
raw_data.xlsx::530,raw_data.xlsx,"Gia tăng quảng cáo, Pinaco (PAC) báo lãi quý 1 tăng 38% so với cùng kỳ",3,positive,2,1.0,train,Gia_tăng quảng_cáo Pinaco_PAC báo lãi quý 1 tăng 38 so với cùng kỳ,70,66,16,13,False,False,False
raw_data.xlsx::531,raw_data.xlsx,"Dư nợ cho vay tại các CTCK lập kỷ lục 110.000 tỷ đồng vào cuối quý 1, tăng 20.000 tỷ so với đầu năm",3,positive,2,1.0,train,Dư_nợ cho vay tại các CTCK lập kỷ_lục 110 000 tỷ đồng vào cuối quý 1 tăng 20 000 tỷ so với đầu năm,99,98,24,24,False,False,False
raw_data.xlsx::532,raw_data.xlsx,"MBS báo lãi quý 1 gần 100 tỷ đồng, tăng trưởng 380% so với cùng kỳ 2020",3,positive,2,1.0,train,MBS báo lãi quý 1 gần 100 tỷ đồng tăng_trưởng 380 so với cùng kỳ 2020,71,69,17,16,False,False,False
raw_data.xlsx::533,raw_data.xlsx,"VNDIRECT lãi 482 tỷ đồng trong quý 1, tăng trưởng 724% so với cùng kỳ 2020",3,positive,2,1.0,val,VNDIRECT lãi 482 tỷ đồng trong quý 1 tăng_trưởng 724 so với cùng kỳ 2020,74,72,16,15,False,False,False
raw_data.xlsx::534,raw_data.xlsx,ĐHĐCĐ Searefico (SRF): Nếu tăng vốn được trong năm qua đã có thể có 100 tỷ lợi nhuận mà không quá vất vả!,2,neutral,1,0.0,train,ĐHĐCĐ Searefico_SRF_Nếu tăng vốn được trong năm qua đã có_thể có 100 tỷ lợi_nhuận mà không quá vất_vả,105,101,23,18,False,False,False
raw_data.xlsx::535,raw_data.xlsx,Chứng khoán Bảo Việt (BVSC) báo lãi quý 1 đạt gần 50% kế hoạch cả năm 2021,3,positive,2,1.0,train,Chứng_khoán Bảo_Việt_BVSC báo lãi quý 1 đạt gần 50 kế_hoạch cả năm 2021,74,71,17,13,False,False,False
raw_data.xlsx::536,raw_data.xlsx,"Phiên 20/4: Khối ngoại tiếp tục bán ròng gần 560 tỷ đồng, tập trung “xả” Bluechips",1,negative,0,-1.0,train,Phiên 20 4 Khối ngoại_tiếp tục bán ròng gần 560 tỷ đồng tập_trung xả Bluechips,82,78,16,15,False,False,False
raw_data.xlsx::537,raw_data.xlsx,"Chứng khoán Agriseco lãi quý 1 đạt 37 tỷ đồng, tăng gấp 2,8 lần cùng kỳ 2020.",3,positive,2,1.0,train,Chứng_khoán Agriseco lãi quý 1 đạt 37 tỷ đồng tăng gấp 2 8 lần cùng kỳ 2020,77,75,17,17,False,False,False
raw_data.xlsx::538,raw_data.xlsx,"Ghi nhận doanh thu từ bán đất nền, Phát Đạt (PDR) báo lãi sau thuế quý 1 đạt 251 tỷ đồng",3,positive,2,1.0,train,Ghi_nhận doanh_thu từ bán đất nền Phát_Đạt PDR báo lãi sau thuế quý 1 đạt 251 tỷ đồng,88,85,21,18,False,False,False
raw_data.xlsx::539,raw_data.xlsx,Becamex IJC (IJC): 3 tháng thực hiện gần nửa kế hoạch lợi nhuận cả năm với 289 tỷ đồng,3,positive,2,1.0,train,Becamex_IJC_IJC 3 tháng thực_hiện gần nửa kế_hoạch lợi_nhuận cả năm với 289 tỷ đồng,86,83,19,14,False,False,False
raw_data.xlsx::540,raw_data.xlsx,Dat Xanh Services điều chỉnh thời gian nộp tiền mua cổ phiếu DXS trong đợt IPO,2,neutral,1,0.0,train,Dat_Xanh_Services điều_chỉnh thời_gian nộp tiền mua cổ_phiếu DXS trong đợt IPO,78,78,16,11,False,False,False
raw_data.xlsx::541,raw_data.xlsx,“Cú bắt tay” chiến lược giữa VCSC và VPBank cho trải nghiệm đầu tư 4.0,3,positive,2,1.0,train,Cú bắt_tay chiến_lược giữa VCSC và VPBank cho trải_nghiệm đầu_tư 4 0,70,68,15,12,False,False,False
raw_data.xlsx::542,raw_data.xlsx,"EVS: Lợi nhuận trước thuế quý 1 đạt 92,6 tỷ đồng, vượt kế hoạch năm 2021",3,positive,2,1.0,train,EVS Lợi_nhuận trước thuế quý 1 đạt 92 6 tỷ đồng vượt kế_hoạch năm 2021,72,70,16,15,False,False,False
raw_data.xlsx::543,raw_data.xlsx,Phát Đạt tiếp tục tất toán 250 tỷ đồng trái phiếu trước hạn 3 năm,3,positive,2,1.0,train,Phát_Đạt tiếp_tục tất toán 250 tỷ đồng trái_phiếu trước hạn 3 năm,65,65,15,12,False,False,False
raw_data.xlsx::544,raw_data.xlsx,"Những phi vụ kỳ lạ của thế hệ nhà đầu tư F0 ở Việt Nam: Chơi chứng khoán vì thất nghiệp, vì bạn xúi mua, thậm chí vì nghỉ dịch quá... rảnh",2,neutral,1,0.0,train,Những phi_vụ kỳ_lạ của thế_hệ nhà_đầu_tư F0 ở Việt_Nam Chơi chứng_khoán vì thất_nghiệp vì bạn xúi mua thậm_chí vì nghỉ dịch quá rảnh,138,132,32,23,False,False,False
raw_data.xlsx::545,raw_data.xlsx,"Mảng môi giới và cho vay tăng mạnh, Chứng khoán FPTS lãi quý 1 gần 146 tỷ đồng",3,positive,2,1.0,train,Mảng môi_giới và cho vay tăng mạnh Chứng_khoán FPTS lãi quý 1 gần 146 tỷ đồng,78,77,18,16,False,False,False
raw_data.xlsx::546,raw_data.xlsx,"KCN Tín Nghĩa (TIP): Lợi nhuận Q1/2021 trưởng 135%, lên kế hoạch tăng vốn phát triển dự án trong nhiều năm tới",3,positive,2,1.0,train,KCN Tín_Nghĩa TIP Lợi_nhuận Q1 2021 trưởng 135 lên kế_hoạch tăng vốn phát_triển dự_án trong nhiều năm tới,110,105,22,18,False,False,False
raw_data.xlsx::547,raw_data.xlsx,"Nhờ tiết giảm chi phí lãi vay, Hóa chất Lâm Thao (LAS) báo lãi quý 1/2021 tăng gấp 6 lần cùng kỳ",3,positive,2,1.0,train,Nhờ tiết_giảm chi_phí lãi vay Hoá_chất Lâm_Thao LAS báo lãi quý 1 2021 tăng gấp 6 lần cùng kỳ,96,93,22,19,False,False,False
raw_data.xlsx::548,raw_data.xlsx,"Rung lắc mạnh trong phiên chiều, VN-Index vẫn tăng gần 8 điểm với lực kéo từ VCB, VHM",3,positive,2,1.0,train,Rung lắc mạnh trong phiên chiều VN Index vẫn tăng gần 8 điểm với lực kéo từ VCB VHM,85,83,18,19,False,False,False
raw_data.xlsx::549,raw_data.xlsx,Chứng khoán BSC tạm chuyển giao dịch sang HNX từ đầu tháng 5,2,neutral,1,0.0,train,Chứng_khoán BSC tạm chuyển_giao dịch sang HNX từ đầu tháng 5,60,60,13,11,False,False,False
raw_data.xlsx::550,raw_data.xlsx,"Tracodi (TCD): Lợi nhuận quý 1/2021 ước đạt 74 tỷ đồng, cao gấp 3,7 lần cùng kỳ",3,positive,2,1.0,test,Tracodi_TCD_Lợi nhuận quý 1 2021 ước đạt 74 tỷ đồng cao gấp 3 7 lần cùng kỳ,79,75,17,17,False,False,False
raw_data.xlsx::551,raw_data.xlsx,Hoá Chất Đức Giang (DGC) tăng 47% lợi nhuận sau thuế quý 1/2021 lên 292 tỷ đồng,3,positive,2,1.0,train,Hoá_Chất Đức Giang_DGC tăng 47 lợi_nhuận sau thuế quý 1 2021 lên 292 tỷ đồng,79,76,17,15,False,False,False
raw_data.xlsx::552,raw_data.xlsx,"Sowatco (SWC) báo lãi quý 1 gấp đôi cùng kỳ, giá cổ phiếu tăng gấp rưỡi từ đầu năm 2021",3,positive,2,1.0,train,Sowatco_SWC báo lãi quý 1 gấp đôi cùng kỳ giá cổ_phiếu tăng gấp rưỡi từ đầu năm 2021,87,84,20,18,False,False,False
